0,5304.00,6520.00,12.00,0.00,0.00,0.00,
1,5148.00,6340.00,12.00,0.00,0.00,-0.01,
2,5080.00,6228.00,11.00,-0.14,0.00,-0.03,
3,4928.00,5960.00,12.00,-0.14,0.00,-0.05,
4,4760.00,5700.00,10.00,-0.14,0.00,-0.07,
5,4580.00,6040.00,11.00,-0.14,0.00,-0.10,
6,4416.00,5184.00,10.00,-0.28,0.02,-0.11,
7,4248.00,4912.00,9.00,-0.42,0.03,-0.14,
8,4048.00,4796.00,9.00,-0.42,0.03,-0.16,
9,3972.00,4596.00,8.00,-0.56,0.05,-0.18,
10,3852.00,4396.00,8.00,-0.83,0.10,-0.20,
11,3712.00,4156.00,8.00,-0.83,0.10,-0.22,
12,3608.00,4048.00,8.00,-0.97,0.13,-0.24,
13,3524.00,3984.00,7.00,-0.97,0.13,-0.26,
14,3436.00,3776.00,7.00,-1.11,0.17,-0.28,
15,3336.00,3644.00,7.00,-1.11,0.17,-0.30,
16,3260.00,3532.00,7.00,-1.24,0.21,-0.33,
17,3196.00,3424.00,7.00,-1.37,0.26,-0.35,
18,3124.00,3364.00,6.00,-1.37,0.26,-0.37,
19,3056.00,3232.00,6.00,-1.50,0.31,-0.39,
20,2996.00,3144.00,6.00,-1.63,0.36,-0.42,
21,2984.00,3092.00,6.00,-1.51,0.30,-0.44,
22,2972.00,3212.00,6.00,-1.63,0.36,-0.46,
23,2924.00,2980.00,6.00,-1.51,0.30,-0.49,
24,2920.00,2932.00,6.00,-1.63,0.37,-0.51,
25,3264.00,2920.00,6.00,-1.63,0.37,-0.53,
26,2908.00,2884.00,6.00,-1.63,0.37,-0.55,
27,2948.00,2852.00,6.00,-1.75,0.44,-0.58,
28,2924.00,2836.00,6.00,-1.75,0.44,-0.60,
29,2936.00,2836.00,6.00,-1.75,0.44,-0.62,
30,2964.00,2848.00,6.00,-1.86,0.52,-0.65,
31,2996.00,2836.00,6.00,-1.98,0.61,-0.67,
32,3072.00,2852.00,6.00,-1.98,0.61,-0.69,
33,3064.00,2948.00,6.00,-2.08,0.70,-0.71,
34,3116.00,2872.00,6.00,-2.08,0.70,-0.73,
35,3156.00,2972.00,6.00,-1.98,0.60,-0.76,
36,3216.00,2996.00,6.00,-2.08,0.70,-0.78,
37,3304.00,2988.00,6.00,-2.18,0.80,-0.80,
38,3376.00,3032.00,6.00,-2.08,0.70,-0.82,
39,3404.00,3100.00,7.00,-2.18,0.80,-0.84,
40,3540.00,3144.00,7.00,-2.18,0.80,-0.86,
41,3672.00,3192.00,7.00,-2.27,0.91,-0.88,
42,3716.00,3336.00,7.00,-2.27,0.91,-0.90,
43,3888.00,3336.00,7.00,-2.18,0.80,-0.93,
44,4016.00,3468.00,7.00,-2.27,0.91,-0.95,
45,4228.00,3612.00,8.00,-2.27,0.91,-0.97,
46,4360.00,3628.00,8.00,-2.27,0.91,-1.00,
47,4544.00,3764.00,8.00,-2.27,0.91,-1.02,
48,4764.00,3856.00,9.00,-2.34,1.03,-1.04,
49,5032.00,4028.00,9.00,-2.27,0.91,-1.06,
50,0.00,0.00,0.00,0.00,0.00,0.00,
51,0.00,0.00,0.00,0.00,0.00,0.00,
52,0.00,0.00,0.00,0.00,0.00,0.00,
53,0.00,0.00,0.00,0.00,0.00,0.00,
54,0.00,0.00,0.00,0.00,0.00,0.00,
55,0.00,0.00,0.00,0.00,0.00,0.00,
56,0.00,0.00,0.00,0.00,0.00,0.00,
57,0.00,0.00,0.00,0.00,0.00,0.00,
58,0.00,0.00,0.00,0.00,0.00,0.00,
59,0.00,0.00,0.00,0.00,0.00,0.00,
