0,10620.00,13124.00,24.00,-0.14,0.00,-0.01,
1,10108.00,12428.00,24.00,-0.00,-0.00,-0.03,
2,9664.00,11700.00,22.00,-0.14,0.00,-0.04,
3,9448.00,11232.00,21.00,-0.14,0.00,-0.07,
4,9232.00,10572.00,21.00,-0.28,0.01,-0.09,
5,8764.00,10372.00,19.00,-0.28,0.01,-0.11,
6,8432.00,9888.00,18.00,-0.42,0.03,-0.14,
7,8308.00,9392.00,17.00,-0.42,0.03,-0.16,
8,7996.00,8980.00,17.00,-0.42,0.03,-0.17,
9,7812.00,8772.00,16.00,-0.56,0.05,-0.20,
10,7528.00,8528.00,16.00,-0.42,0.02,-0.22,
11,7468.00,8056.00,15.00,-0.42,0.02,-0.25,
12,7228.00,7892.00,15.00,-0.56,0.06,-0.27,
13,7020.00,8208.00,15.00,-0.42,0.02,-0.29,
14,6876.00,7564.00,14.00,-0.56,0.06,-0.32,
15,6812.00,7180.00,14.00,-0.56,0.06,-0.34,
16,6660.00,7160.00,14.00,-0.69,0.11,-0.36,
17,6480.00,6964.00,13.00,-0.56,0.06,-0.38,
18,6448.00,6916.00,13.00,-0.69,0.11,-0.41,
19,6276.00,6656.00,13.00,-0.69,0.11,-0.43,
20,6360.00,6396.00,13.00,-0.81,0.17,-0.46,
21,6324.00,6268.00,12.00,-0.81,0.17,-0.48,
22,6220.00,6228.00,12.00,-0.94,0.23,-0.50,
23,6116.00,6364.00,12.00,-0.94,0.23,-0.52,
24,6104.00,6204.00,12.00,-0.94,0.23,-0.54,
25,6060.00,6180.00,12.00,-0.94,0.23,-0.57,
26,6096.00,6216.00,12.00,-1.06,0.31,-0.59,
27,6204.00,6056.00,12.00,-1.06,0.31,-0.61,
28,6156.00,6216.00,12.00,-1.06,0.31,-0.64,
29,6232.00,6072.00,12.00,-1.06,0.31,-0.66,
30,6296.00,6180.00,12.00,-1.06,0.31,-0.69,
31,6552.00,6072.00,12.00,-1.17,0.40,-0.71,
32,6552.00,6248.00,13.00,-1.06,0.31,-0.73,
33,6612.00,6336.00,13.00,-1.16,0.40,-0.76,
34,6828.00,6264.00,13.00,-1.27,0.50,-0.78,
35,6908.00,6516.00,13.00,-1.27,0.50,-0.80,
36,7032.00,6616.00,13.00,-1.36,0.60,-0.82,
37,7228.00,6576.00,14.00,-1.27,0.50,-0.85,
38,7440.00,6664.00,14.00,-1.36,0.60,-0.87,
39,7452.00,6776.00,14.00,-1.45,0.71,-0.88,
40,7964.00,7052.00,15.00,-1.45,0.71,-0.91,
41,8204.00,7124.00,15.00,-1.45,0.71,-0.93,
42,8436.00,7360.00,16.00,-1.45,0.71,-0.96,
43,8968.00,7568.00,16.00,-1.53,0.82,-0.98,
44,9444.00,7868.00,17.00,-1.45,0.71,-1.00,
45,9916.00,8220.00,18.00,-1.53,0.82,-1.03,
46,10568.00,8624.00,19.00,-1.60,0.94,-1.05,
47,0.00,0.00,0.00,0.00,0.00,0.00,
48,0.00,0.00,0.00,0.00,0.00,0.00,
49,0.00,0.00,0.00,0.00,0.00,0.00,
50,0.00,0.00,0.00,0.00,0.00,0.00,
51,0.00,0.00,0.00,0.00,0.00,0.00,
52,0.00,0.00,0.00,0.00,0.00,0.00,
53,0.00,0.00,0.00,0.00,0.00,0.00,
54,0.00,0.00,0.00,0.00,0.00,0.00,
55,0.00,0.00,0.00,0.00,0.00,0.00,
56,0.00,0.00,0.00,0.00,0.00,0.00,
57,0.00,0.00,0.00,0.00,0.00,0.00,
58,0.00,0.00,0.00,0.00,0.00,0.00,
59,0.00,0.00,0.00,0.00,0.00,0.00,
