0,10132.00,11636.00,22.00,0.14,0.00,-0.01,
1,9512.00,11564.00,22.00,0.28,-0.00,-0.03,
2,9300.00,10988.00,21.00,0.28,-0.00,-0.05,
3,9080.00,10292.00,20.00,0.14,0.01,-0.06,
4,8980.00,10012.00,19.00,0.14,0.01,-0.08,
5,8560.00,9840.00,19.00,0.00,0.02,-0.11,
6,8536.00,9268.00,18.00,0.00,0.02,-0.13,
7,8052.00,9152.00,18.00,-0.14,0.03,-0.15,
8,8028.00,8584.00,16.00,-0.14,0.03,-0.17,
9,7652.00,8608.00,17.00,-0.14,0.03,-0.19,
10,7488.00,8384.00,16.00,-0.14,0.03,-0.21,
11,7432.00,7928.00,16.00,-0.14,0.03,-0.23,
12,7292.00,7760.00,15.00,-0.14,0.03,-0.25,
13,7100.00,7536.00,15.00,-0.27,0.07,-0.28,
14,6916.00,7556.00,14.00,-0.27,0.07,-0.30,
15,6800.00,7376.00,15.00,-0.27,0.07,-0.32,
16,6808.00,7056.00,14.00,-0.14,0.03,-0.34,
17,6692.00,6932.00,14.00,-0.41,0.12,-0.36,
18,6616.00,6908.00,13.00,-0.41,0.12,-0.39,
19,6652.00,6604.00,14.00,-0.41,0.12,-0.41,
20,6588.00,6576.00,13.00,-0.53,0.17,-0.42,
21,6520.00,6448.00,14.00,-0.66,0.23,-0.45,
22,6436.00,6432.00,13.00,-0.66,0.23,-0.47,
23,6492.00,6420.00,14.00,-0.66,0.23,-0.49,
24,6424.00,6360.00,13.00,-0.66,0.23,-0.51,
25,6440.00,6268.00,13.00,-0.79,0.30,-0.53,
26,6444.00,6204.00,12.00,-0.79,0.30,-0.55,
27,6488.00,6304.00,14.00,-0.90,0.37,-0.57,
28,6484.00,6424.00,13.00,-0.90,0.37,-0.59,
29,6452.00,6444.00,14.00,-1.02,0.45,-0.61,
30,6684.00,6348.00,13.00,-1.14,0.53,-0.64,
31,6732.00,6376.00,14.00,-1.14,0.53,-0.66,
32,6836.00,6304.00,13.00,-1.14,0.53,-0.68,
33,7008.00,6444.00,14.00,-1.14,0.53,-0.70,
34,7080.00,6512.00,13.00,-1.14,0.53,-0.72,
35,7224.00,6656.00,15.00,-1.14,0.53,-0.74,
36,7352.00,6716.00,14.00,-1.24,0.63,-0.76,
37,7540.00,6812.00,14.00,-1.14,0.53,-0.78,
38,7548.00,6972.00,14.00,-1.14,0.53,-0.80,
39,8008.00,6976.00,16.00,-1.14,0.53,-0.82,
40,8252.00,7228.00,15.00,-1.14,0.53,-0.85,
41,8516.00,7420.00,17.00,-1.14,0.53,-0.87,
42,8828.00,7620.00,16.00,-1.23,0.64,-0.89,
43,9312.00,7836.00,18.00,-1.14,0.53,-0.91,
44,9672.00,8360.00,18.00,-1.23,0.64,-0.94,
45,10208.00,8408.00,19.00,-1.23,0.64,-0.96,
46,10740.00,8724.00,19.00,-1.23,0.64,-0.98,
47,11436.00,9180.00,21.00,-1.30,0.76,-1.01,
48,12460.00,9688.00,23.00,-1.23,0.64,-1.03,
49,13288.00,10276.00,24.00,-1.23,0.64,-1.06,
50,0.00,0.00,0.00,0.00,0.00,0.00,
51,0.00,0.00,0.00,0.00,0.00,0.00,
52,0.00,0.00,0.00,0.00,0.00,0.00,
53,0.00,0.00,0.00,0.00,0.00,0.00,
54,0.00,0.00,0.00,0.00,0.00,0.00,
55,0.00,0.00,0.00,0.00,0.00,0.00,
56,0.00,0.00,0.00,0.00,0.00,0.00,
57,0.00,0.00,0.00,0.00,0.00,0.00,
58,0.00,0.00,0.00,0.00,0.00,0.00,
59,0.00,0.00,0.00,0.00,0.00,0.00,
