0,4376.00,7228.00,12.00,0.14,0.00,-0.00,
1,4036.00,5364.00,10.00,0.56,-0.00,0.00,
2,3328.00,4012.00,7.00,1.12,-0.00,0.00,
3,1228.00,2136.00,3.00,1.68,-0.00,0.00,
4,592.00,816.00,2.00,2.38,-0.00,-0.00,
5,432.00,524.00,1.00,3.37,-0.00,0.00,
6,388.00,428.00,1.00,4.21,-0.00,0.00,
7,376.00,396.00,1.00,5.33,-0.00,0.00,
8,388.00,392.00,1.00,6.45,-0.00,0.00,
9,400.00,408.00,1.00,7.44,-0.00,0.00,
10,424.00,424.00,1.00,8.28,-0.00,0.00,
11,456.00,456.00,1.00,9.40,0.00,0.00,
12,496.00,492.00,1.00,10.52,0.01,0.00,
13,544.00,532.00,1.00,11.36,0.01,0.00,
14,584.00,576.00,1.00,12.49,0.01,0.00,
15,640.00,620.00,1.00,13.61,0.02,0.00,
16,688.00,672.00,1.00,14.73,0.02,0.00,
17,744.00,732.00,2.00,15.85,0.02,0.00,
18,800.00,784.00,2.00,16.83,0.03,0.00,
19,864.00,848.00,2.00,17.96,0.03,0.00,
20,920.00,900.00,2.00,19.08,0.03,0.00,
21,988.00,964.00,2.00,20.06,0.03,0.00,
22,1056.00,1032.00,2.00,21.18,0.03,0.00,
23,1128.00,1100.00,2.00,22.45,0.03,0.01,
24,1204.00,1176.00,2.00,23.29,0.04,0.01,
25,1268.00,1252.00,3.00,24.41,0.05,0.01,
26,1352.00,1332.00,3.00,25.53,0.05,0.01,
27,1428.00,1412.00,3.00,26.65,0.06,0.01,
28,1512.00,1492.00,3.00,27.64,0.08,0.01,
29,1608.00,1580.00,3.00,28.90,0.09,0.01,
30,1700.00,1672.00,3.00,29.88,0.10,0.01,
31,1796.00,1768.00,4.00,31.00,0.11,0.01,
32,1872.00,1860.00,4.00,31.99,0.12,0.01,
33,1996.00,1964.00,4.00,33.11,0.14,0.01,
34,2084.00,2060.00,4.00,34.23,0.15,0.01,
35,2212.00,2168.00,4.00,35.35,0.17,0.01,
36,2304.00,2536.00,5.00,36.33,0.18,0.02,
37,2416.00,2388.00,5.00,37.46,0.20,0.02,
38,2524.00,2512.00,5.00,38.30,0.21,0.02,
39,2676.00,2620.00,5.00,39.42,0.23,0.02,
40,2776.00,2744.00,6.00,40.40,0.25,0.02,
41,2908.00,2876.00,6.00,41.52,0.27,0.02,
42,3060.00,3012.00,6.00,42.51,0.29,0.02,
43,3200.00,3516.00,7.00,43.77,0.32,0.03,
44,3340.00,3308.00,7.00,44.89,0.35,0.03,
45,3460.00,3456.00,7.00,46.01,0.38,0.03,
46,3632.00,3600.00,7.00,46.99,0.40,0.03,
47,3808.00,3760.00,8.00,48.12,0.44,0.03,
48,3932.00,3912.00,8.00,49.24,0.47,0.04,
49,4080.00,4060.00,8.00,50.22,0.50,0.03,
50,4232.00,4208.00,8.00,51.48,0.55,0.04,
51,4364.00,4356.00,9.00,52.32,0.58,0.04,
52,4540.00,4508.00,9.00,53.44,0.62,0.04,
53,4712.00,4652.00,9.00,54.42,0.65,0.04,
54,4876.00,4828.00,10.00,55.41,0.69,0.04,
55,5000.00,4992.00,10.00,56.53,0.74,0.04,
56,5184.00,5168.00,10.00,57.65,0.79,0.05,
57,5372.00,5356.00,11.00,58.63,0.84,0.05,
58,5548.00,5528.00,11.00,59.75,0.90,0.05,
59,5716.00,5708.00,11.00,60.87,0.96,0.06,
60,5864.00,5888.00,12.00,61.85,1.01,0.06,
61,6064.00,6068.00,12.00,62.97,1.08,0.06,
62,6232.00,6260.00,12.00,63.95,1.15,0.07,
63,6420.00,6452.00,13.00,65.07,1.22,0.07,
64,6584.00,6628.00,13.00,66.19,1.29,0.07,
65,6796.00,6836.00,13.00,67.17,1.36,0.07,
66,7000.00,7032.00,14.00,68.29,1.44,0.07,
67,7204.00,7232.00,14.00,69.41,1.51,0.07,
68,7392.00,7452.00,15.00,70.39,1.58,0.07,
69,0.00,0.00,0.00,0.00,0.00,0.00,
70,0.00,0.00,0.00,0.00,0.00,0.00,
71,0.00,0.00,0.00,0.00,0.00,0.00,
72,0.00,0.00,0.00,0.00,0.00,0.00,
73,0.00,0.00,0.00,0.00,0.00,0.00,
74,0.00,0.00,0.00,0.00,0.00,0.00,
75,0.00,0.00,0.00,0.00,0.00,0.00,
76,0.00,0.00,0.00,0.00,0.00,0.00,
77,0.00,0.00,0.00,0.00,0.00,0.00,
78,0.00,0.00,0.00,0.00,0.00,0.00,
79,0.00,0.00,0.00,0.00,0.00,0.00,
