0,1204.00,1612.00,3.00,0.00,0.00,0.00,
1,1192.00,1584.00,3.00,0.00,0.00,0.00,
2,1176.00,1576.00,2.00,0.00,0.00,0.00,
3,1172.00,1552.00,3.00,0.56,0.00,-0.02,
4,1164.00,1536.00,2.00,0.56,0.00,-0.02,
5,1124.00,1528.00,3.00,1.12,-0.01,-0.05,
6,1132.00,1480.00,2.00,1.12,-0.01,-0.05,
7,1116.00,1416.00,3.00,1.40,-0.02,-0.08,
8,1060.00,1360.00,2.00,1.40,-0.02,-0.08,
9,1048.00,1304.00,2.00,1.40,-0.02,-0.12,
10,1016.00,1252.00,2.00,1.40,-0.02,-0.12,
11,948.00,1204.00,2.00,1.40,-0.02,-0.16,
12,948.00,1160.00,2.00,1.40,-0.02,-0.16,
13,924.00,1180.00,2.00,1.40,-0.02,-0.20,
14,892.00,1068.00,2.00,1.40,-0.02,-0.20,
15,884.00,1056.00,2.00,1.40,-0.02,-0.25,
16,860.00,1004.00,1.00,1.40,-0.02,-0.25,
17,836.00,996.00,2.00,1.40,-0.02,-0.30,
18,828.00,952.00,1.00,1.40,-0.02,-0.30,
19,832.00,1028.00,2.00,1.40,-0.02,-0.34,
20,796.00,904.00,1.00,1.40,-0.02,-0.34,
21,812.00,872.00,2.00,1.40,-0.02,-0.39,
22,796.00,848.00,1.00,1.40,-0.02,-0.39,
23,784.00,856.00,2.00,1.27,0.03,-0.44,
24,804.00,828.00,1.00,1.27,0.03,-0.44,
25,808.00,804.00,2.00,1.27,0.03,-0.49,
26,804.00,808.00,1.00,1.27,0.03,-0.49,
27,824.00,800.00,2.00,1.40,-0.04,-0.53,
28,848.00,800.00,1.00,1.40,-0.04,-0.53,
29,860.00,816.00,2.00,1.40,-0.04,-0.58,
30,872.00,808.00,1.00,1.40,-0.04,-0.58,
31,892.00,800.00,2.00,1.40,-0.04,-0.63,
32,912.00,812.00,1.00,1.40,-0.04,-0.63,
33,912.00,824.00,2.00,1.51,-0.12,-0.67,
34,940.00,820.00,1.00,1.51,-0.12,-0.67,
35,984.00,836.00,2.00,1.29,0.06,-0.72,
36,1004.00,844.00,1.00,1.29,0.06,-0.72,
37,1020.00,848.00,2.00,1.18,0.15,-0.76,
38,1056.00,860.00,2.00,1.18,0.15,-0.76,
39,1080.00,880.00,2.00,1.29,0.05,-0.80,
40,1116.00,900.00,2.00,1.29,0.05,-0.80,
41,1176.00,916.00,2.00,1.19,0.15,-0.85,
42,1236.00,964.00,2.00,1.19,0.15,-0.85,
43,1280.00,972.00,2.00,1.19,0.15,-0.90,
44,1332.00,1020.00,2.00,1.19,0.15,-0.90,
45,1416.00,1060.00,3.00,1.19,0.15,-0.94,
46,1476.00,1096.00,2.00,1.19,0.15,-0.94,
47,1536.00,1128.00,3.00,1.19,0.15,-0.99,
48,1596.00,1204.00,2.00,1.19,0.15,-0.99,
49,1728.00,1244.00,3.00,1.19,0.15,-1.04,
50,1816.00,1320.00,3.00,1.19,0.15,-1.04,
51,1928.00,1376.00,3.00,1.12,0.27,-1.08,
52,0.00,0.00,0.00,0.00,0.00,0.00,
53,0.00,0.00,0.00,0.00,0.00,0.00,
54,0.00,0.00,0.00,0.00,0.00,0.00,
55,0.00,0.00,0.00,0.00,0.00,0.00,
56,0.00,0.00,0.00,0.00,0.00,0.00,
57,0.00,0.00,0.00,0.00,0.00,0.00,
58,0.00,0.00,0.00,0.00,0.00,0.00,
59,0.00,0.00,0.00,0.00,0.00,0.00,
