0,1120.00,1484.00,3.00,0.00,0.00,0.00,
1,1100.00,1468.00,3.00,0.00,0.00,-0.01,
2,1100.00,1460.00,3.00,-0.14,0.00,-0.02,
3,1064.00,1404.00,2.00,-0.14,0.00,-0.04,
4,1028.00,1348.00,2.00,-0.14,0.00,-0.06,
5,976.00,1276.00,2.00,-0.14,0.00,-0.08,
6,944.00,1216.00,2.00,-0.28,0.01,-0.10,
7,904.00,1160.00,2.00,-0.28,0.01,-0.12,
8,868.00,1108.00,2.00,-0.28,0.01,-0.15,
9,836.00,1064.00,2.00,-0.28,0.01,-0.17,
10,816.00,1020.00,2.00,-0.28,0.01,-0.19,
11,792.00,976.00,2.00,-0.28,0.01,-0.21,
12,776.00,940.00,2.00,-0.28,0.01,-0.24,
13,756.00,908.00,2.00,-0.42,0.04,-0.26,
14,744.00,876.00,2.00,-0.42,0.04,-0.28,
15,732.00,852.00,2.00,-0.42,0.04,-0.31,
16,724.00,836.00,2.00,-0.42,0.04,-0.33,
17,724.00,812.00,2.00,-0.55,0.09,-0.35,
18,712.00,788.00,2.00,-0.55,0.09,-0.37,
19,708.00,776.00,2.00,-0.55,0.09,-0.40,
20,704.00,756.00,2.00,-0.55,0.09,-0.42,
21,704.00,740.00,2.00,-0.42,0.03,-0.44,
22,720.00,732.00,1.00,-0.55,0.09,-0.46,
23,712.00,716.00,2.00,-0.67,0.16,-0.49,
24,720.00,712.00,1.00,-0.67,0.16,-0.51,
25,732.00,704.00,2.00,-0.67,0.16,-0.53,
26,740.00,696.00,2.00,-0.67,0.16,-0.55,
27,752.00,696.00,1.00,-0.79,0.23,-0.57,
28,760.00,696.00,2.00,-0.79,0.23,-0.59,
29,788.00,700.00,2.00,-0.91,0.31,-0.62,
30,884.00,708.00,2.00,-0.79,0.23,-0.64,
31,824.00,712.00,2.00,-0.79,0.23,-0.66,
32,848.00,768.00,2.00,-0.68,0.14,-0.68,
33,872.00,732.00,2.00,-0.79,0.23,-0.71,
34,904.00,744.00,2.00,-0.69,0.14,-0.73,
35,940.00,764.00,2.00,-0.69,0.14,-0.75,
36,984.00,788.00,2.00,-0.69,0.14,-0.78,
37,1020.00,800.00,2.00,-0.59,0.04,-0.80,
38,1064.00,824.00,2.00,-0.59,0.04,-0.82,
39,1104.00,848.00,2.00,-0.59,0.04,-0.85,
40,1148.00,880.00,2.00,-0.59,0.04,-0.86,
41,1208.00,908.00,2.00,-0.50,-0.07,-0.89,
42,1272.00,952.00,2.00,-0.50,-0.07,-0.91,
43,1340.00,992.00,2.00,-0.41,-0.18,-0.93,
44,1412.00,1036.00,2.00,-0.49,-0.07,-0.95,
45,1480.00,1084.00,3.00,-0.49,-0.07,-0.97,
46,1564.00,1136.00,3.00,-0.49,-0.07,-1.00,
47,1672.00,1188.00,3.00,-0.49,-0.07,-1.02,
48,1756.00,1252.00,3.00,-0.49,-0.07,-1.05,
49,1880.00,1320.00,3.00,-0.42,-0.19,-1.07,
50,0.00,0.00,0.00,0.00,0.00,0.00,
51,0.00,0.00,0.00,0.00,0.00,0.00,
52,0.00,0.00,0.00,0.00,0.00,0.00,
53,0.00,0.00,0.00,0.00,0.00,0.00,
54,0.00,0.00,0.00,0.00,0.00,0.00,
55,0.00,0.00,0.00,0.00,0.00,0.00,
56,0.00,0.00,0.00,0.00,0.00,0.00,
57,0.00,0.00,0.00,0.00,0.00,0.00,
58,0.00,0.00,0.00,0.00,0.00,0.00,
59,0.00,0.00,0.00,0.00,0.00,0.00,
