0,7876.00,9696.00,18.00,-0.14,0.00,-0.00,
1,7588.00,9424.00,18.00,-0.56,0.00,-0.01,
2,7524.00,9416.00,17.00,-0.70,0.00,-0.02,
3,7340.00,8992.00,17.00,-0.70,0.00,-0.04,
4,6996.00,8592.00,15.00,-0.84,0.01,-0.06,
5,6888.00,8032.00,16.00,-0.98,0.02,-0.08,
6,6660.00,7744.00,14.00,-1.12,0.03,-0.10,
7,6408.00,7552.00,15.00,-1.26,0.04,-0.12,
8,6252.00,7132.00,13.00,-1.26,0.04,-0.14,
9,5968.00,6740.00,13.00,-1.26,0.04,-0.17,
10,5776.00,6692.00,12.00,-1.40,0.07,-0.19,
11,5584.00,6480.00,13.00,-1.40,0.07,-0.21,
12,5460.00,6072.00,11.00,-1.54,0.10,-0.23,
13,5392.00,5860.00,11.00,-1.54,0.10,-0.25,
14,5248.00,5680.00,11.00,-1.54,0.10,-0.28,
15,5016.00,5612.00,11.00,-1.67,0.13,-0.30,
16,5008.00,5344.00,10.00,-1.67,0.13,-0.32,
17,4860.00,5300.00,10.00,-1.67,0.13,-0.35,
18,4764.00,5180.00,10.00,-1.67,0.13,-0.37,
19,4668.00,5104.00,10.00,-1.80,0.19,-0.39,
20,4616.00,4924.00,9.00,-1.80,0.19,-0.41,
21,4612.00,4708.00,9.00,-1.80,0.19,-0.44,
22,4520.00,4716.00,9.00,-1.80,0.19,-0.46,
23,4484.00,4592.00,9.00,-1.93,0.25,-0.48,
24,4452.00,4512.00,9.00,-1.93,0.25,-0.50,
25,4428.00,4444.00,9.00,-2.05,0.32,-0.52,
26,4412.00,4408.00,9.00,-2.17,0.39,-0.55,
27,4392.00,4404.00,9.00,-2.17,0.39,-0.57,
28,4484.00,4360.00,9.00,-2.29,0.46,-0.59,
29,4376.00,4448.00,9.00,-2.29,0.46,-0.62,
30,4456.00,4288.00,9.00,-2.40,0.54,-0.64,
31,4572.00,4464.00,9.00,-2.40,0.54,-0.67,
32,4640.00,4432.00,9.00,-2.40,0.54,-0.69,
33,4624.00,4436.00,9.00,-2.40,0.54,-0.71,
34,4672.00,4544.00,9.00,-2.51,0.63,-0.73,
35,4804.00,4428.00,9.00,-2.41,0.54,-0.75,
36,4836.00,4436.00,9.00,-2.51,0.64,-0.78,
37,4904.00,4644.00,9.00,-2.51,0.64,-0.80,
38,5028.00,4856.00,10.00,-2.61,0.74,-0.82,
39,5124.00,4732.00,10.00,-2.61,0.74,-0.84,
40,5244.00,4716.00,10.00,-2.70,0.84,-0.86,
41,5404.00,4784.00,10.00,-2.70,0.84,-0.88,
42,5536.00,4848.00,10.00,-2.79,0.95,-0.90,
43,5672.00,5044.00,11.00,-2.96,1.17,-0.92,
44,5808.00,5200.00,11.00,-2.88,1.06,-0.95,
45,6072.00,5172.00,11.00,-2.96,1.17,-0.96,
46,6392.00,5424.00,12.00,-3.04,1.29,-0.99,
47,6444.00,5660.00,12.00,-3.04,1.29,-1.01,
48,6820.00,5628.00,12.00,-3.04,1.29,-1.03,
49,7108.00,5924.00,13.00,-3.04,1.29,-1.05,
50,7412.00,6168.00,13.00,-3.11,1.41,-1.07,
51,0.00,0.00,0.00,0.00,0.00,0.00,
52,0.00,0.00,0.00,0.00,0.00,0.00,
53,0.00,0.00,0.00,0.00,0.00,0.00,
54,0.00,0.00,0.00,0.00,0.00,0.00,
55,0.00,0.00,0.00,0.00,0.00,0.00,
56,0.00,0.00,0.00,0.00,0.00,0.00,
57,0.00,0.00,0.00,0.00,0.00,0.00,
58,0.00,0.00,0.00,0.00,0.00,0.00,
59,0.00,0.00,0.00,0.00,0.00,0.00,
