0,7252.00,8832.00,17.00,0.14,0.00,-0.00,
1,7000.00,8720.00,16.00,0.28,-0.00,-0.01,
2,6984.00,9044.00,16.00,0.28,-0.00,-0.02,
3,6928.00,8448.00,16.00,0.14,0.00,-0.04,
4,6812.00,8376.00,15.00,0.28,-0.00,-0.05,
5,6616.00,7952.00,15.00,0.28,-0.00,-0.07,
6,6408.00,7584.00,14.00,0.28,-0.00,-0.09,
7,6288.00,7196.00,14.00,0.28,-0.00,-0.12,
8,6040.00,7032.00,13.00,0.28,-0.00,-0.14,
9,5784.00,6768.00,13.00,0.28,-0.00,-0.17,
10,5596.00,6512.00,12.00,0.28,-0.00,-0.18,
11,5508.00,6280.00,13.00,0.14,0.02,-0.21,
12,5344.00,6080.00,11.00,0.28,-0.01,-0.23,
13,5268.00,5768.00,11.00,0.28,-0.01,-0.25,
14,5120.00,5588.00,11.00,0.14,0.03,-0.27,
15,4996.00,5404.00,10.00,0.01,0.07,-0.30,
16,4896.00,5232.00,10.00,0.01,0.07,-0.32,
17,4768.00,5244.00,10.00,-0.12,0.11,-0.34,
18,4748.00,5112.00,10.00,-0.12,0.11,-0.36,
19,4676.00,4992.00,10.00,0.01,0.06,-0.38,
20,4584.00,4880.00,9.00,0.01,0.06,-0.40,
21,4640.00,4820.00,9.00,0.01,0.06,-0.42,
22,4484.00,4772.00,9.00,-0.25,0.18,-0.44,
23,4504.00,4672.00,9.00,-0.12,0.12,-0.47,
24,4500.00,4624.00,9.00,-0.12,0.12,-0.49,
25,4416.00,4572.00,9.00,-0.25,0.18,-0.51,
26,4408.00,4576.00,9.00,-0.12,0.11,-0.53,
27,4396.00,4440.00,9.00,-0.24,0.18,-0.55,
28,4468.00,4432.00,9.00,-0.24,0.18,-0.57,
29,4472.00,4380.00,9.00,-0.24,0.18,-0.60,
30,4500.00,4452.00,9.00,-0.36,0.26,-0.62,
31,4556.00,4472.00,9.00,-0.47,0.35,-0.65,
32,4684.00,4448.00,9.00,-0.47,0.35,-0.67,
33,4656.00,4460.00,9.00,-0.47,0.35,-0.69,
34,4724.00,4460.00,9.00,-0.37,0.26,-0.71,
35,4736.00,4584.00,9.00,-0.47,0.35,-0.73,
36,4884.00,4592.00,9.00,-0.47,0.35,-0.75,
37,4948.00,4672.00,10.00,-0.47,0.35,-0.77,
38,5096.00,5208.00,10.00,-0.47,0.35,-0.79,
39,5152.00,4828.00,10.00,-0.57,0.45,-0.82,
40,5296.00,4876.00,10.00,-0.38,0.24,-0.84,
41,5448.00,4932.00,10.00,-0.57,0.45,-0.85,
42,5576.00,5048.00,11.00,-0.57,0.45,-0.87,
43,5716.00,5160.00,11.00,-0.57,0.45,-0.90,
44,5932.00,5236.00,11.00,-0.65,0.56,-0.92,
45,6256.00,5380.00,11.00,-0.74,0.67,-0.95,
46,6332.00,5512.00,12.00,-0.74,0.67,-0.97,
47,6612.00,5696.00,12.00,-0.74,0.67,-0.99,
48,6924.00,5892.00,13.00,-0.74,0.67,-1.01,
49,7296.00,6104.00,13.00,-0.81,0.79,-1.04,
50,7620.00,6316.00,14.00,-0.74,0.67,-1.06,
51,0.00,0.00,0.00,0.00,0.00,0.00,
52,0.00,0.00,0.00,0.00,0.00,0.00,
53,0.00,0.00,0.00,0.00,0.00,0.00,
54,0.00,0.00,0.00,0.00,0.00,0.00,
55,0.00,0.00,0.00,0.00,0.00,0.00,
56,0.00,0.00,0.00,0.00,0.00,0.00,
57,0.00,0.00,0.00,0.00,0.00,0.00,
58,0.00,0.00,0.00,0.00,0.00,0.00,
59,0.00,0.00,0.00,0.00,0.00,0.00,
